run_id,benchmark,topology,num_agents,num_events,num_claim_nodes,num_claim_edges,num_agent_edges,num_root_claims,num_final_claims,num_placeholder_claims,max_out_degree,max_in_degree,max_claim_depth,mean_claim_depth
GAIA__full_mesh__n16__s0__e8cb5b03-41e0-4086-99e5-f6806cd97211,GAIA,full_mesh,16,37,37,316,211,16,1,0,21,16,3,0.892
GAIA__full_mesh__n16__s1__04a04a9b-226c-43fd-b319-d5e89743676f,GAIA,full_mesh,16,37,37,316,211,16,1,0,21,16,3,0.892
GAIA__full_mesh__n16__s1__5188369a-3bbe-43d8-8b94-11558f909a08,GAIA,full_mesh,16,37,37,316,144,2,1,14,21,16,3,1.435
GAIA__full_mesh__n16__s1__676e5e31-a554-4acc-9286-b60d90a92d26,GAIA,full_mesh,16,37,37,316,211,16,1,0,21,16,3,0.892
GAIA__full_mesh__n16__s1__bec74516-02fc-48dc-b202-55e78d0e17cf,GAIA,full_mesh,16,37,37,316,211,16,1,0,21,16,3,0.892
GAIA__full_mesh__n16__s1__e8cb5b03-41e0-4086-99e5-f6806cd97211,GAIA,full_mesh,16,37,37,316,178,8,1,8,21,16,3,1.138
GAIA__full_mesh__n16__s2__04a04a9b-226c-43fd-b319-d5e89743676f,GAIA,full_mesh,16,37,37,316,211,16,1,0,21,16,3,0.892
GAIA__full_mesh__n16__s2__5188369a-3bbe-43d8-8b94-11558f909a08,GAIA,full_mesh,16,37,37,316,144,2,1,14,21,16,3,1.435
GAIA__full_mesh__n16__s2__676e5e31-a554-4acc-9286-b60d90a92d26,GAIA,full_mesh,16,37,37,316,211,16,1,0,21,16,3,0.892
GAIA__full_mesh__n16__s2__bec74516-02fc-48dc-b202-55e78d0e17cf,GAIA,full_mesh,16,37,37,316,211,16,1,0,21,16,3,0.892
GAIA__full_mesh__n16__s2__e8cb5b03-41e0-4086-99e5-f6806cd97211,GAIA,full_mesh,16,37,37,316,185,12,1,4,21,16,3,1.0
GAIA__full_mesh__n32__s0__04a04a9b-226c-43fd-b319-d5e89743676f,GAIA,full_mesh,32,57,57,776,590,32,1,0,25,32,3,0.684
GAIA__full_mesh__n32__s0__5188369a-3bbe-43d8-8b94-11558f909a08,GAIA,full_mesh,32,57,57,776,590,32,1,0,25,32,3,0.684
GAIA__full_mesh__n32__s0__676e5e31-a554-4acc-9286-b60d90a92d26,GAIA,full_mesh,32,57,56,776,518,25,1,6,25,32,3,0.78
GAIA__full_mesh__n32__s0__bec74516-02fc-48dc-b202-55e78d0e17cf,GAIA,full_mesh,32,57,57,776,228,3,1,29,25,32,3,1.393
GAIA__full_mesh__n32__s0__e8cb5b03-41e0-4086-99e5-f6806cd97211,GAIA,full_mesh,32,57,57,776,590,32,1,0,25,32,3,0.684
GAIA__full_mesh__n32__s1__04a04a9b-226c-43fd-b319-d5e89743676f,GAIA,full_mesh,32,57,57,776,590,32,1,0,25,32,3,0.684
GAIA__full_mesh__n32__s1__5188369a-3bbe-43d8-8b94-11558f909a08,GAIA,full_mesh,32,57,56,776,317,8,1,23,25,32,3,1.182
GAIA__full_mesh__n32__s1__676e5e31-a554-4acc-9286-b60d90a92d26,GAIA,full_mesh,32,57,57,776,590,32,1,0,25,32,3,0.684
GAIA__full_mesh__n32__s1__bec74516-02fc-48dc-b202-55e78d0e17cf,GAIA,full_mesh,32,57,57,776,590,32,1,0,25,32,3,0.684
GAIA__full_mesh__n32__s1__e8cb5b03-41e0-4086-99e5-f6806cd97211,GAIA,full_mesh,32,57,56,776,246,3,1,28,25,32,3,1.393
GAIA__full_mesh__n32__s2__04a04a9b-226c-43fd-b319-d5e89743676f,GAIA,full_mesh,32,57,57,776,590,32,1,0,25,32,3,0.684
GAIA__full_mesh__n32__s2__5188369a-3bbe-43d8-8b94-11558f909a08,GAIA,full_mesh,32,57,56,776,223,1,1,30,25,32,3,1.5
GAIA__full_mesh__n32__s2__676e5e31-a554-4acc-9286-b60d90a92d26,GAIA,full_mesh,32,57,57,776,590,32,1,0,25,32,3,0.684
GAIA__full_mesh__n32__s2__bec74516-02fc-48dc-b202-55e78d0e17cf,GAIA,full_mesh,32,57,57,776,242,3,1,29,25,32,3,1.393
GAIA__full_mesh__n32__s2__e8cb5b03-41e0-4086-99e5-f6806cd97211,GAIA,full_mesh,32,57,57,776,308,12,1,20,25,32,3,1.054
GAIA__full_mesh__n64__s0__04a04a9b-226c-43fd-b319-d5e89743676f,GAIA,full_mesh,64,93,93,1828,1702,64,1,0,29,64,3,0.484
GAIA__full_mesh__n64__s0__5188369a-3bbe-43d8-8b94-11558f909a08,GAIA,full_mesh,64,93,93,1828,1702,64,1,0,29,64,3,0.484
GAIA__full_mesh__n64__s0__676e5e31-a554-4acc-9286-b60d90a92d26,GAIA,full_mesh,64,93,93,1828,1702,64,1,0,29,64,3,0.484
GAIA__full_mesh__n64__s0__bec74516-02fc-48dc-b202-55e78d0e17cf,GAIA,full_mesh,64,93,92,1828,456,3,1,60,29,64,3,1.406
GAIA__full_mesh__n64__s0__e8cb5b03-41e0-4086-99e5-f6806cd97211,GAIA,full_mesh,64,93,93,1828,1694,63,1,1,29,64,3,0.489
GAIA__full_mesh__n64__s1__04a04a9b-226c-43fd-b319-d5e89743676f,GAIA,full_mesh,64,93,93,1828,1702,64,1,0,29,64,3,0.484
GAIA__full_mesh__n64__s1__5188369a-3bbe-43d8-8b94-11558f909a08,GAIA,full_mesh,64,93,92,1828,522,8,1,55,29,64,3,1.216
GAIA__full_mesh__n64__s1__676e5e31-a554-4acc-9286-b60d90a92d26,GAIA,full_mesh,64,93,93,1828,1702,64,1,0,29,64,3,0.484
GAIA__full_mesh__n64__s1__bec74516-02fc-48dc-b202-55e78d0e17cf,GAIA,full_mesh,64,93,93,1828,1702,64,1,0,29,64,3,0.484
GAIA__full_mesh__n64__s1__e8cb5b03-41e0-4086-99e5-f6806cd97211,GAIA,full_mesh,64,93,93,1828,1702,64,1,0,29,64,3,0.484
GAIA__full_mesh__n64__s2__04a04a9b-226c-43fd-b319-d5e89743676f,GAIA,full_mesh,64,93,93,1828,1702,64,1,0,29,64,3,0.484
GAIA__full_mesh__n64__s2__5188369a-3bbe-43d8-8b94-11558f909a08,GAIA,full_mesh,64,93,93,1828,1702,64,1,0,29,64,3,0.484
GAIA__full_mesh__n64__s2__676e5e31-a554-4acc-9286-b60d90a92d26,GAIA,full_mesh,64,93,93,1828,1702,64,1,0,29,64,3,0.484
GAIA__full_mesh__n64__s2__bec74516-02fc-48dc-b202-55e78d0e17cf,GAIA,full_mesh,64,93,92,1828,517,6,1,57,29,64,3,1.286
GAIA__full_mesh__n64__s2__e8cb5b03-41e0-4086-99e5-f6806cd97211,GAIA,full_mesh,64,93,93,1828,1702,64,1,0,29,64,3,0.484
GAIA__full_mesh__n8__s0__04a04a9b-226c-43fd-b319-d5e89743676f,GAIA,full_mesh,8,25,25,120,57,8,1,0,8,8,3,1.08
GAIA__full_mesh__n8__s0__5188369a-3bbe-43d8-8b94-11558f909a08,GAIA,full_mesh,8,25,25,120,57,2,1,6,8,8,3,1.421
GAIA__full_mesh__n8__s0__676e5e31-a554-4acc-9286-b60d90a92d26,GAIA,full_mesh,8,25,25,120,57,8,1,0,8,8,3,1.08
GAIA__full_mesh__n8__s0__bec74516-02fc-48dc-b202-55e78d0e17cf,GAIA,full_mesh,8,25,25,120,57,8,1,0,8,8,3,1.08
GAIA__full_mesh__n8__s0__e8cb5b03-41e0-4086-99e5-f6806cd97211,GAIA,full_mesh,8,25,25,120,57,8,1,0,8,8,3,1.08
GAIA__full_mesh__n8__s1__04a04a9b-226c-43fd-b319-d5e89743676f,GAIA,full_mesh,8,25,25,120,57,8,1,0,8,8,3,1.08
GAIA__full_mesh__n8__s1__5188369a-3bbe-43d8-8b94-11558f909a08,GAIA,full_mesh,8,25,25,120,57,1,1,7,8,8,3,1.5
GAIA__full_mesh__n8__s1__676e5e31-a554-4acc-9286-b60d90a92d26,GAIA,full_mesh,8,25,25,120,57,8,1,0,8,8,3,1.08
GAIA__full_mesh__n8__s1__bec74516-02fc-48dc-b202-55e78d0e17cf,GAIA,full_mesh,8,25,25,120,57,8,1,0,8,8,3,1.08
GAIA__full_mesh__n8__s1__e8cb5b03-41e0-4086-99e5-f6806cd97211,GAIA,full_mesh,8,25,25,120,57,8,1,0,8,8,3,1.08
GAIA__full_mesh__n8__s2__04a04a9b-226c-43fd-b319-d5e89743676f,GAIA,full_mesh,8,25,25,120,57,8,1,0,8,8,3,1.08
GAIA__full_mesh__n8__s2__5188369a-3bbe-43d8-8b94-11558f909a08,GAIA,full_mesh,8,25,25,120,57,2,1,6,8,8,3,1.421
GAIA__full_mesh__n8__s2__676e5e31-a554-4acc-9286-b60d90a92d26,GAIA,full_mesh,8,25,25,120,57,8,1,0,8,8,3,1.08
GAIA__full_mesh__n8__s2__bec74516-02fc-48dc-b202-55e78d0e17cf,GAIA,full_mesh,8,25,25,120,57,8,1,0,8,8,3,1.08
GAIA__full_mesh__n8__s2__e8cb5b03-41e0-4086-99e5-f6806cd97211,GAIA,full_mesh,8,25,25,120,57,4,1,4,8,8,3,1.286
GAIA__hybrid_modular__n128__s0__04a04a9b-226c-43fd-b319-d5e89743676f,GAIA,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
GAIA__hybrid_modular__n128__s0__5188369a-3bbe-43d8-8b94-11558f909a08,GAIA,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
GAIA__hybrid_modular__n128__s0__676e5e31-a554-4acc-9286-b60d90a92d26,GAIA,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
GAIA__hybrid_modular__n128__s0__bec74516-02fc-48dc-b202-55e78d0e17cf,GAIA,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
GAIA__hybrid_modular__n128__s0__e8cb5b03-41e0-4086-99e5-f6806cd97211,GAIA,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
GAIA__hybrid_modular__n128__s1__04a04a9b-226c-43fd-b319-d5e89743676f,GAIA,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
GAIA__hybrid_modular__n128__s1__5188369a-3bbe-43d8-8b94-11558f909a08,GAIA,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
GAIA__hybrid_modular__n128__s1__676e5e31-a554-4acc-9286-b60d90a92d26,GAIA,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
GAIA__hybrid_modular__n128__s1__bec74516-02fc-48dc-b202-55e78d0e17cf,GAIA,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
GAIA__hybrid_modular__n128__s1__e8cb5b03-41e0-4086-99e5-f6806cd97211,GAIA,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
GAIA__hybrid_modular__n128__s2__04a04a9b-226c-43fd-b319-d5e89743676f,GAIA,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
GAIA__hybrid_modular__n128__s2__5188369a-3bbe-43d8-8b94-11558f909a08,GAIA,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
GAIA__hybrid_modular__n128__s2__676e5e31-a554-4acc-9286-b60d90a92d26,GAIA,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
GAIA__hybrid_modular__n128__s2__bec74516-02fc-48dc-b202-55e78d0e17cf,GAIA,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
GAIA__hybrid_modular__n128__s2__e8cb5b03-41e0-4086-99e5-f6806cd97211,GAIA,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
GAIA__hybrid_modular__n16__s0__04a04a9b-226c-43fd-b319-d5e89743676f,GAIA,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
GAIA__hybrid_modular__n16__s0__5188369a-3bbe-43d8-8b94-11558f909a08,GAIA,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
GAIA__hybrid_modular__n16__s0__676e5e31-a554-4acc-9286-b60d90a92d26,GAIA,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
GAIA__hybrid_modular__n16__s0__bec74516-02fc-48dc-b202-55e78d0e17cf,GAIA,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
GAIA__hybrid_modular__n16__s0__e8cb5b03-41e0-4086-99e5-f6806cd97211,GAIA,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
GAIA__hybrid_modular__n16__s1__04a04a9b-226c-43fd-b319-d5e89743676f,GAIA,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
GAIA__hybrid_modular__n16__s1__5188369a-3bbe-43d8-8b94-11558f909a08,GAIA,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
GAIA__hybrid_modular__n16__s1__676e5e31-a554-4acc-9286-b60d90a92d26,GAIA,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
GAIA__hybrid_modular__n16__s1__bec74516-02fc-48dc-b202-55e78d0e17cf,GAIA,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
GAIA__hybrid_modular__n16__s1__e8cb5b03-41e0-4086-99e5-f6806cd97211,GAIA,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
GAIA__hybrid_modular__n16__s2__04a04a9b-226c-43fd-b319-d5e89743676f,GAIA,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
GAIA__hybrid_modular__n16__s2__5188369a-3bbe-43d8-8b94-11558f909a08,GAIA,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
GAIA__hybrid_modular__n16__s2__676e5e31-a554-4acc-9286-b60d90a92d26,GAIA,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
GAIA__hybrid_modular__n16__s2__bec74516-02fc-48dc-b202-55e78d0e17cf,GAIA,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
GAIA__hybrid_modular__n16__s2__e8cb5b03-41e0-4086-99e5-f6806cd97211,GAIA,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
GAIA__hybrid_modular__n32__s0__04a04a9b-226c-43fd-b319-d5e89743676f,GAIA,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
GAIA__hybrid_modular__n32__s0__5188369a-3bbe-43d8-8b94-11558f909a08,GAIA,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
GAIA__hybrid_modular__n32__s0__676e5e31-a554-4acc-9286-b60d90a92d26,GAIA,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
GAIA__hybrid_modular__n32__s0__bec74516-02fc-48dc-b202-55e78d0e17cf,GAIA,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
GAIA__hybrid_modular__n32__s0__e8cb5b03-41e0-4086-99e5-f6806cd97211,GAIA,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
GAIA__hybrid_modular__n32__s1__04a04a9b-226c-43fd-b319-d5e89743676f,GAIA,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
GAIA__hybrid_modular__n32__s1__5188369a-3bbe-43d8-8b94-11558f909a08,GAIA,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
GAIA__hybrid_modular__n32__s1__676e5e31-a554-4acc-9286-b60d90a92d26,GAIA,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
GAIA__hybrid_modular__n32__s1__bec74516-02fc-48dc-b202-55e78d0e17cf,GAIA,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
GAIA__hybrid_modular__n32__s1__e8cb5b03-41e0-4086-99e5-f6806cd97211,GAIA,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
GAIA__hybrid_modular__n32__s2__04a04a9b-226c-43fd-b319-d5e89743676f,GAIA,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
GAIA__hybrid_modular__n32__s2__5188369a-3bbe-43d8-8b94-11558f909a08,GAIA,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
GAIA__hybrid_modular__n32__s2__676e5e31-a554-4acc-9286-b60d90a92d26,GAIA,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
GAIA__hybrid_modular__n32__s2__bec74516-02fc-48dc-b202-55e78d0e17cf,GAIA,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
GAIA__hybrid_modular__n32__s2__e8cb5b03-41e0-4086-99e5-f6806cd97211,GAIA,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
GAIA__hybrid_modular__n64__s0__04a04a9b-226c-43fd-b319-d5e89743676f,GAIA,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
GAIA__hybrid_modular__n64__s0__5188369a-3bbe-43d8-8b94-11558f909a08,GAIA,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
GAIA__hybrid_modular__n64__s0__676e5e31-a554-4acc-9286-b60d90a92d26,GAIA,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
GAIA__hybrid_modular__n64__s0__bec74516-02fc-48dc-b202-55e78d0e17cf,GAIA,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
GAIA__hybrid_modular__n64__s0__e8cb5b03-41e0-4086-99e5-f6806cd97211,GAIA,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
GAIA__hybrid_modular__n64__s1__04a04a9b-226c-43fd-b319-d5e89743676f,GAIA,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
GAIA__hybrid_modular__n64__s1__5188369a-3bbe-43d8-8b94-11558f909a08,GAIA,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
GAIA__hybrid_modular__n64__s1__676e5e31-a554-4acc-9286-b60d90a92d26,GAIA,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
GAIA__hybrid_modular__n64__s1__bec74516-02fc-48dc-b202-55e78d0e17cf,GAIA,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
GAIA__hybrid_modular__n64__s1__e8cb5b03-41e0-4086-99e5-f6806cd97211,GAIA,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
GAIA__hybrid_modular__n64__s2__04a04a9b-226c-43fd-b319-d5e89743676f,GAIA,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
GAIA__hybrid_modular__n64__s2__5188369a-3bbe-43d8-8b94-11558f909a08,GAIA,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
GAIA__hybrid_modular__n64__s2__676e5e31-a554-4acc-9286-b60d90a92d26,GAIA,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
GAIA__hybrid_modular__n64__s2__bec74516-02fc-48dc-b202-55e78d0e17cf,GAIA,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
GAIA__hybrid_modular__n64__s2__e8cb5b03-41e0-4086-99e5-f6806cd97211,GAIA,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
GAIA__hybrid_modular__n8__s0__04a04a9b-226c-43fd-b319-d5e89743676f,GAIA,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
GAIA__hybrid_modular__n8__s0__5188369a-3bbe-43d8-8b94-11558f909a08,GAIA,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
GAIA__hybrid_modular__n8__s0__676e5e31-a554-4acc-9286-b60d90a92d26,GAIA,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
GAIA__hybrid_modular__n8__s0__bec74516-02fc-48dc-b202-55e78d0e17cf,GAIA,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
GAIA__hybrid_modular__n8__s0__e8cb5b03-41e0-4086-99e5-f6806cd97211,GAIA,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
GAIA__hybrid_modular__n8__s1__04a04a9b-226c-43fd-b319-d5e89743676f,GAIA,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
GAIA__hybrid_modular__n8__s1__5188369a-3bbe-43d8-8b94-11558f909a08,GAIA,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
GAIA__hybrid_modular__n8__s1__676e5e31-a554-4acc-9286-b60d90a92d26,GAIA,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
GAIA__hybrid_modular__n8__s1__bec74516-02fc-48dc-b202-55e78d0e17cf,GAIA,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
GAIA__hybrid_modular__n8__s1__e8cb5b03-41e0-4086-99e5-f6806cd97211,GAIA,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
GAIA__hybrid_modular__n8__s2__04a04a9b-226c-43fd-b319-d5e89743676f,GAIA,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
GAIA__hybrid_modular__n8__s2__5188369a-3bbe-43d8-8b94-11558f909a08,GAIA,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
GAIA__hybrid_modular__n8__s2__676e5e31-a554-4acc-9286-b60d90a92d26,GAIA,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
GAIA__hybrid_modular__n8__s2__bec74516-02fc-48dc-b202-55e78d0e17cf,GAIA,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
GAIA__hybrid_modular__n8__s2__e8cb5b03-41e0-4086-99e5-f6806cd97211,GAIA,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
GAIA__sparse_mesh__n128__s0__04a04a9b-226c-43fd-b319-d5e89743676f,GAIA,sparse_mesh,128,161,158,224,208,121,1,4,4,128,3,0.331
GAIA__sparse_mesh__n128__s0__5188369a-3bbe-43d8-8b94-11558f909a08,GAIA,sparse_mesh,128,161,156,224,165,92,1,31,4,128,3,0.408
GAIA__sparse_mesh__n128__s0__676e5e31-a554-4acc-9286-b60d90a92d26,GAIA,sparse_mesh,128,161,158,224,207,119,1,6,4,128,3,0.336
GAIA__sparse_mesh__n128__s0__bec74516-02fc-48dc-b202-55e78d0e17cf,GAIA,sparse_mesh,128,161,158,224,198,114,1,11,4,128,3,0.347
GAIA__sparse_mesh__n128__s0__e8cb5b03-41e0-4086-99e5-f6806cd97211,GAIA,sparse_mesh,128,161,143,224,113,45,1,65,4,128,3,0.654
GAIA__sparse_mesh__n128__s1__04a04a9b-226c-43fd-b319-d5e89743676f,GAIA,sparse_mesh,128,161,161,224,204,123,1,5,4,128,3,0.327
GAIA__sparse_mesh__n128__s1__5188369a-3bbe-43d8-8b94-11558f909a08,GAIA,sparse_mesh,128,161,157,224,184,105,1,19,4,128,3,0.37
GAIA__sparse_mesh__n128__s1__676e5e31-a554-4acc-9286-b60d90a92d26,GAIA,sparse_mesh,128,161,160,224,186,110,1,17,4,128,3,0.357
GAIA__sparse_mesh__n128__s1__bec74516-02fc-48dc-b202-55e78d0e17cf,GAIA,sparse_mesh,128,161,159,224,197,115,1,11,4,128,3,0.345
GAIA__sparse_mesh__n128__s1__e8cb5b03-41e0-4086-99e5-f6806cd97211,GAIA,sparse_mesh,128,161,151,224,123,59,1,59,4,128,3,0.554
GAIA__sparse_mesh__n128__s2__04a04a9b-226c-43fd-b319-d5e89743676f,GAIA,sparse_mesh,128,161,159,224,208,122,1,4,5,128,3,0.329
GAIA__sparse_mesh__n128__s2__5188369a-3bbe-43d8-8b94-11558f909a08,GAIA,sparse_mesh,128,161,155,224,171,93,1,29,5,128,3,0.405
GAIA__sparse_mesh__n128__s2__676e5e31-a554-4acc-9286-b60d90a92d26,GAIA,sparse_mesh,128,161,155,224,183,102,1,20,5,128,3,0.378
GAIA__sparse_mesh__n128__s2__bec74516-02fc-48dc-b202-55e78d0e17cf,GAIA,sparse_mesh,128,161,158,224,189,114,1,11,5,128,3,0.347
GAIA__sparse_mesh__n128__s2__e8cb5b03-41e0-4086-99e5-f6806cd97211,GAIA,sparse_mesh,128,161,148,224,97,43,1,72,5,128,3,0.671
GAIA__sparse_mesh__n16__s0__04a04a9b-226c-43fd-b319-d5e89743676f,GAIA,sparse_mesh,16,37,37,76,49,12,1,4,5,16,3,1.0
GAIA__sparse_mesh__n16__s0__5188369a-3bbe-43d8-8b94-11558f909a08,GAIA,sparse_mesh,16,37,36,76,55,15,1,0,5,16,3,0.917
GAIA__sparse_mesh__n16__s0__676e5e31-a554-4acc-9286-b60d90a92d26,GAIA,sparse_mesh,16,37,37,76,55,16,1,0,5,16,3,0.892
GAIA__sparse_mesh__n16__s0__bec74516-02fc-48dc-b202-55e78d0e17cf,GAIA,sparse_mesh,16,37,36,76,55,15,1,0,5,16,3,0.917
GAIA__sparse_mesh__n16__s0__e8cb5b03-41e0-4086-99e5-f6806cd97211,GAIA,sparse_mesh,16,37,33,76,45,5,1,7,5,16,3,1.269
GAIA__sparse_mesh__n16__s1__04a04a9b-226c-43fd-b319-d5e89743676f,GAIA,sparse_mesh,16,37,37,76,55,16,1,0,6,16,3,0.892
GAIA__sparse_mesh__n16__s1__5188369a-3bbe-43d8-8b94-11558f909a08,GAIA,sparse_mesh,16,37,35,76,50,9,1,5,6,16,3,1.1
GAIA__sparse_mesh__n16__s1__676e5e31-a554-4acc-9286-b60d90a92d26,GAIA,sparse_mesh,16,37,36,76,49,10,1,5,6,16,3,1.065
GAIA__sparse_mesh__n16__s1__bec74516-02fc-48dc-b202-55e78d0e17cf,GAIA,sparse_mesh,16,37,36,76,51,13,1,2,6,16,3,0.971
GAIA__sparse_mesh__n16__s1__e8cb5b03-41e0-4086-99e5-f6806cd97211,GAIA,sparse_mesh,16,37,34,76,44,6,1,7,6,16,3,1.222
GAIA__sparse_mesh__n16__s2__04a04a9b-226c-43fd-b319-d5e89743676f,GAIA,sparse_mesh,16,37,37,76,52,16,1,0,7,16,3,0.892
GAIA__sparse_mesh__n16__s2__5188369a-3bbe-43d8-8b94-11558f909a08,GAIA,sparse_mesh,16,37,37,76,50,15,1,1,7,16,3,0.917
GAIA__sparse_mesh__n16__s2__676e5e31-a554-4acc-9286-b60d90a92d26,GAIA,sparse_mesh,16,37,37,76,52,16,1,0,7,16,3,0.892
GAIA__sparse_mesh__n16__s2__bec74516-02fc-48dc-b202-55e78d0e17cf,GAIA,sparse_mesh,16,37,37,76,52,16,1,0,7,16,3,0.892
GAIA__sparse_mesh__n16__s2__e8cb5b03-41e0-4086-99e5-f6806cd97211,GAIA,sparse_mesh,16,37,36,76,47,10,1,5,7,16,3,1.065
GAIA__sparse_mesh__n32__s0__04a04a9b-226c-43fd-b319-d5e89743676f,GAIA,sparse_mesh,32,57,57,104,88,31,1,1,6,32,3,0.696
GAIA__sparse_mesh__n32__s0__5188369a-3bbe-43d8-8b94-11558f909a08,GAIA,sparse_mesh,32,57,55,104,64,18,1,12,6,32,3,0.907
GAIA__sparse_mesh__n32__s0__676e5e31-a554-4acc-9286-b60d90a92d26,GAIA,sparse_mesh,32,57,54,104,82,26,1,3,6,32,3,0.765
GAIA__sparse_mesh__n32__s0__bec74516-02fc-48dc-b202-55e78d0e17cf,GAIA,sparse_mesh,32,57,56,104,82,28,1,3,6,32,3,0.736
GAIA__sparse_mesh__n32__s0__e8cb5b03-41e0-4086-99e5-f6806cd97211,GAIA,sparse_mesh,32,57,50,104,65,14,1,11,6,32,3,1.0
GAIA__sparse_mesh__n32__s1__04a04a9b-226c-43fd-b319-d5e89743676f,GAIA,sparse_mesh,32,57,57,104,84,31,1,1,5,32,3,0.696
